ID,Invoice_Number,Date,Product_Name,Price,Quantity_Soldd,Cost_per_Unit,Purchase_Type,Payment_Method,StoreID
12604,99341,25/12/2023,Burgers,12.99,623.02,4.32,In-store,Credit Card,88784
12605,99342,25/12/2023,Chicken Sandwiches,9.95,112.26,2.85,In-store,Credit Card,88784
12606,99343,25/12/2023,Fries,3.49,516.05,0.88,In-store,Credit Card,88784
12607,99344,25/12/2023,Beverages,2.95,855.93,0.47,In-store,Credit Card,88784
12608,99345,25/12/2023,Sides & Other,4.99,119.04,2.25,In-store,Credit Card,88784
12609,102996,25/12/2023,Burgers,12.99,18.48,4.32,In-store,Cash,88784
12610,102997,25/12/2023,Chicken Sandwiches,9.95,7.34,2.85,In-store,Cash,88784
12611,102998,25/12/2023,Fries,3.49,57.31,0.88,In-store,Cash,88784
12612,102999,25/12/2023,Beverages,2.95,106.1,0.47,In-store,Cash,88784
12613,103000,25/12/2023,Sides & Other,4.99,3.81,2.25,In-store,Cash,88784
12614,106651,25/12/2023,Burgers,12.99,6.39,4.32,In-store,Gift card,88784
12615,106652,25/12/2023,Chicken Sandwiches,9.95,1.91,2.85,In-store,Gift card,88784
12616,106653,25/12/2023,Fries,3.49,22.35,0.88,In-store,Gift card,88784
12617,106654,25/12/2023,Beverages,2.95,21.02,0.47,In-store,Gift card,88784
12618,106655,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88784
12619,110306,25/12/2023,Burgers,12.99,231.56,4.32,Drive-thru,Credit Card,88784
12620,110307,25/12/2023,Chicken Sandwiches,9.95,26.83,2.85,Drive-thru,Credit Card,88784
12621,110308,25/12/2023,Fries,3.49,530.95,0.88,Drive-thru,Credit Card,88784
12622,110309,25/12/2023,Beverages,2.95,435.25,0.47,Drive-thru,Credit Card,88784
12623,110310,25/12/2023,Sides & Other,4.99,20.44,2.25,Drive-thru,Credit Card,88784
12624,113961,25/12/2023,Burgers,12.99,14.78,4.32,Drive-thru,Cash,88784
12625,113962,25/12/2023,Chicken Sandwiches,9.95,13.87,2.85,Drive-thru,Cash,88784
12626,113963,25/12/2023,Fries,3.49,98.85,0.88,Drive-thru,Cash,88784
12627,113964,25/12/2023,Beverages,2.95,45.08,0.47,Drive-thru,Cash,88784
12628,113965,25/12/2023,Sides & Other,4.99,67.13,2.25,Drive-thru,Cash,88784
12629,117616,25/12/2023,Burgers,12.99,2.16,4.32,Drive-thru,Gift card,88784
12630,117617,25/12/2023,Chicken Sandwiches,9.95,5.13,2.85,Drive-thru,Gift card,88784
12631,117618,25/12/2023,Fries,3.49,8.88,0.88,Drive-thru,Gift card,88784
12632,117619,25/12/2023,Beverages,2.95,3.39,0.47,Drive-thru,Gift card,88784
12633,117620,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88784
12634,121271,25/12/2023,Burgers,12.99,13.86,4.32,Online,Credit Card,88784
12635,121272,25/12/2023,Chicken Sandwiches,9.95,18.29,2.85,Online,Credit Card,88784
12636,121273,25/12/2023,Fries,3.49,73.07,0.88,Online,Credit Card,88784
12637,121274,25/12/2023,Beverages,2.95,7.8,0.47,Online,Credit Card,88784
12638,121275,25/12/2023,Sides & Other,4.99,9.42,2.25,Online,Credit Card,88784
12639,124926,25/12/2023,Burgers,12.99,1.62,4.32,Online,Gift Card,88784
12640,124927,25/12/2023,Chicken Sandwiches,9.95,2.81,2.85,Online,Gift Card,88784
12641,124928,25/12/2023,Fries,3.49,4.3,0.88,Online,Gift Card,88784
12642,124929,25/12/2023,Beverages,2.95,5.76,0.47,Online,Gift Card,88784
12643,124930,25/12/2023,Sides & Other,4.99,1,2.25,Online,Gift Card,88784
12644,128581,25/12/2023,Burgers,12.99,63.82,4.32,In-store,Credit Card,88785
12645,128582,25/12/2023,Chicken Sandwiches,9.95,72.46,2.85,In-store,Credit Card,88785
12646,128583,25/12/2023,Fries,3.49,295.7,0.88,In-store,Credit Card,88785
12647,128584,25/12/2023,Beverages,2.95,543.05,0.47,In-store,Credit Card,88785
12648,128585,25/12/2023,Sides & Other,4.99,42.89,2.25,In-store,Credit Card,88785
12649,132236,25/12/2023,Burgers,12.99,21.17,4.32,In-store,Cash,88785
12650,132237,25/12/2023,Chicken Sandwiches,9.95,28.44,2.85,In-store,Cash,88785
12651,132238,25/12/2023,Fries,3.49,23.21,0.88,In-store,Cash,88785
12652,132239,25/12/2023,Beverages,2.95,4.75,0.47,In-store,Cash,88785
12653,132240,25/12/2023,Sides & Other,4.99,33.67,2.25,In-store,Cash,88785
12654,135891,25/12/2023,Burgers,12.99,4.39,4.32,In-store,Gift card,88785
12655,135892,25/12/2023,Chicken Sandwiches,9.95,5.33,2.85,In-store,Gift card,88785
12656,135893,25/12/2023,Fries,3.49,25.5,0.88,In-store,Gift card,88785
12657,135894,25/12/2023,Beverages,2.95,4.75,0.47,In-store,Gift card,88785
12658,135895,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88785
12659,139546,25/12/2023,Burgers,12.99,290.99,4.32,Drive-thru,Credit Card,88785
12660,139547,25/12/2023,Chicken Sandwiches,9.95,152.46,2.85,Drive-thru,Credit Card,88785
12661,139548,25/12/2023,Fries,3.49,98.85,0.88,Drive-thru,Credit Card,88785
12662,139549,25/12/2023,Beverages,2.95,957.63,0.47,Drive-thru,Credit Card,88785
12663,139550,25/12/2023,Sides & Other,4.99,132.46,2.25,Drive-thru,Credit Card,88785
12664,143201,25/12/2023,Burgers,12.99,21.02,4.32,Drive-thru,Cash,88785
12665,143202,25/12/2023,Chicken Sandwiches,9.95,11.06,2.85,Drive-thru,Cash,88785
12666,143203,25/12/2023,Fries,3.49,32.09,0.88,Drive-thru,Cash,88785
12667,143204,25/12/2023,Beverages,2.95,156.95,0.47,Drive-thru,Cash,88785
12668,143205,25/12/2023,Sides & Other,4.99,10.82,2.25,Drive-thru,Cash,88785
12669,146856,25/12/2023,Burgers,12.99,10.16,4.32,Drive-thru,Gift card,88785
12670,146857,25/12/2023,Chicken Sandwiches,9.95,4.12,2.85,Drive-thru,Gift card,88785
12671,146858,25/12/2023,Fries,3.49,10.03,0.88,Drive-thru,Gift card,88785
12672,146859,25/12/2023,Beverages,2.95,3.39,0.47,Drive-thru,Gift card,88785
12673,146860,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88785
12674,150511,25/12/2023,Burgers,12.99,9.31,4.32,Online,Credit Card,88785
12675,150512,25/12/2023,Chicken Sandwiches,9.95,6.03,2.85,Online,Credit Card,88785
12676,150513,25/12/2023,Fries,3.49,54.73,0.88,Online,Credit Card,88785
12677,150514,25/12/2023,Beverages,2.95,34.92,0.47,Online,Credit Card,88785
12678,150515,25/12/2023,Sides & Other,4.99,4.01,2.25,Online,Credit Card,88785
12679,154166,25/12/2023,Burgers,12.99,2.16,4.32,Online,Gift Card,88785
12680,154167,25/12/2023,Chicken Sandwiches,9.95,1.61,2.85,Online,Gift Card,88785
12681,154168,25/12/2023,Fries,3.49,4.01,0.88,Online,Gift Card,88785
12682,154169,25/12/2023,Beverages,2.95,7.46,0.47,Online,Gift Card,88785
12683,154170,25/12/2023,Sides & Other,4.99,1,2.25,Online,Gift Card,88785
12684,157821,25/12/2023,Burgers,12.99,34.26,4.32,In-store,Credit Card,88786
12685,157822,25/12/2023,Chicken Sandwiches,9.95,102.81,2.85,In-store,Credit Card,88786
12686,157823,25/12/2023,Fries,3.49,501.15,0.88,In-store,Credit Card,88786
12687,157824,25/12/2023,Beverages,2.95,36.95,0.47,In-store,Credit Card,88786
12688,157825,25/12/2023,Sides & Other,4.99,31.46,2.25,In-store,Credit Card,88786
12689,161476,25/12/2023,Burgers,12.99,51.73,4.32,In-store,Cash,88786
12690,161477,25/12/2023,Chicken Sandwiches,9.95,372.26,2.85,In-store,Cash,88786
12691,161478,25/12/2023,Fries,3.49,49.28,0.88,In-store,Cash,88786
12692,161479,25/12/2023,Beverages,2.95,26.78,0.47,In-store,Cash,88786
12693,161480,25/12/2023,Sides & Other,4.99,15.43,2.25,In-store,Cash,88786
12694,165131,25/12/2023,Burgers,12.99,0.92,4.32,In-store,Gift card,88786
12695,165132,25/12/2023,Chicken Sandwiches,9.95,2.11,2.85,In-store,Gift card,88786
12696,165133,25/12/2023,Fries,3.49,17.19,0.88,In-store,Gift card,88786
12697,165134,25/12/2023,Beverages,2.95,22.37,0.47,In-store,Gift card,88786
12698,165135,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88786
12699,168786,25/12/2023,Burgers,12.99,43.19,4.32,Drive-thru,Credit Card,88786
12700,168787,25/12/2023,Chicken Sandwiches,9.95,28.14,2.85,Drive-thru,Credit Card,88786
12701,168788,25/12/2023,Fries,3.49,86.82,0.88,Drive-thru,Credit Card,88786
12702,168789,25/12/2023,Beverages,2.95,176.95,0.47,Drive-thru,Credit Card,88786
12703,168790,25/12/2023,Sides & Other,4.99,36.07,2.25,Drive-thru,Credit Card,88786
12704,172441,25/12/2023,Burgers,12.99,95.77,4.32,Drive-thru,Cash,88786
12705,172442,25/12/2023,Chicken Sandwiches,9.95,7.14,2.85,Drive-thru,Cash,88786
12706,172443,25/12/2023,Fries,3.49,31.52,0.88,Drive-thru,Cash,88786
12707,172444,25/12/2023,Beverages,2.95,307.12,0.47,Drive-thru,Cash,88786
12708,172445,25/12/2023,Sides & Other,4.99,15.23,2.25,Drive-thru,Cash,88786
12709,176096,25/12/2023,Burgers,12.99,2.93,4.32,Drive-thru,Gift card,88786
12710,176097,25/12/2023,Chicken Sandwiches,9.95,3.22,2.85,Drive-thru,Gift card,88786
12711,176098,25/12/2023,Fries,3.49,10.03,0.88,Drive-thru,Gift card,88786
12712,176099,25/12/2023,Beverages,2.95,4.41,0.47,Drive-thru,Gift card,88786
12713,176100,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88786
12714,179751,25/12/2023,Burgers,12.99,22.94,4.32,Online,Credit Card,88786
12715,179752,25/12/2023,Chicken Sandwiches,9.95,21.31,2.85,Online,Credit Card,88786
12716,179753,25/12/2023,Fries,3.49,69.91,0.88,Online,Credit Card,88786
12717,179754,25/12/2023,Beverages,2.95,133.9,0.47,Online,Credit Card,88786
12718,179755,25/12/2023,Sides & Other,4.99,19.84,2.25,Online,Credit Card,88786
12719,183406,25/12/2023,Burgers,12.99,3.23,4.32,Online,Gift Card,88786
12720,183407,25/12/2023,Chicken Sandwiches,9.95,1.21,2.85,Online,Gift Card,88786
12721,183408,25/12/2023,Fries,3.49,3.72,0.88,Online,Gift Card,88786
12722,183409,25/12/2023,Beverages,2.95,4.07,0.47,Online,Gift Card,88786
12723,183410,25/12/2023,Sides & Other,4.99,1,2.25,Online,Gift Card,88786
12724,187061,25/12/2023,Burgers,12.99,505.47,4.32,In-store,Credit Card,88787
12725,187062,25/12/2023,Chicken Sandwiches,9.95,233.37,2.85,In-store,Credit Card,88787
12726,187063,25/12/2023,Fries,3.49,186.82,0.88,In-store,Credit Card,88787
12727,187064,25/12/2023,Beverages,2.95,107.8,0.47,In-store,Credit Card,88787
12728,187065,25/12/2023,Sides & Other,4.99,61.52,2.25,In-store,Credit Card,88787
12729,190716,25/12/2023,Burgers,12.99,11.7,4.32,In-store,Cash,88787
12730,190717,25/12/2023,Chicken Sandwiches,9.95,31.46,2.85,In-store,Cash,88787
12731,190718,25/12/2023,Fries,3.49,124.36,0.88,In-store,Cash,88787
12732,190719,25/12/2023,Beverages,2.95,70.17,0.47,In-store,Cash,88787
12733,190720,25/12/2023,Sides & Other,4.99,11.22,2.25,In-store,Cash,88787
12734,194371,25/12/2023,Burgers,12.99,3.77,4.32,In-store,Gift card,88787
12735,194372,25/12/2023,Chicken Sandwiches,9.95,3.02,2.85,In-store,Gift card,88787
12736,194373,25/12/2023,Fries,3.49,7.45,0.88,In-store,Gift card,88787
12737,194374,25/12/2023,Beverages,2.95,4.07,0.47,In-store,Gift card,88787
12738,194375,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88787
12739,198026,25/12/2023,Burgers,12.99,289.22,4.32,Drive-thru,Credit Card,88787
12740,198027,25/12/2023,Chicken Sandwiches,9.95,144.12,2.85,Drive-thru,Credit Card,88787
12741,198028,25/12/2023,Fries,3.49,168.48,0.88,Drive-thru,Credit Card,88787
12742,198029,25/12/2023,Beverages,2.95,128.81,0.47,Drive-thru,Credit Card,88787
12743,198030,25/12/2023,Sides & Other,4.99,47.7,2.25,Drive-thru,Credit Card,88787
12744,201681,25/12/2023,Burgers,12.99,57.89,4.32,Drive-thru,Cash,88787
12745,201682,25/12/2023,Chicken Sandwiches,9.95,11.76,2.85,Drive-thru,Cash,88787
12746,201683,25/12/2023,Fries,3.49,93.41,0.88,Drive-thru,Cash,88787
12747,201684,25/12/2023,Beverages,2.95,20,0.47,Drive-thru,Cash,88787
12748,201685,25/12/2023,Sides & Other,4.99,13.83,2.25,Drive-thru,Cash,88787
12749,205336,25/12/2023,Burgers,12.99,8.93,4.32,Drive-thru,Gift card,88787
12750,205337,25/12/2023,Chicken Sandwiches,9.95,5.23,2.85,Drive-thru,Gift card,88787
12751,205338,25/12/2023,Fries,3.49,10.6,0.88,Drive-thru,Gift card,88787
12752,205339,25/12/2023,Beverages,2.95,32.54,0.47,Drive-thru,Gift card,88787
12753,205340,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88787
12754,208991,25/12/2023,Burgers,12.99,4.62,4.32,Online,Credit Card,88787
12755,208992,25/12/2023,Chicken Sandwiches,9.95,13.37,2.85,Online,Credit Card,88787
12756,208993,25/12/2023,Fries,3.49,45.85,0.88,Online,Credit Card,88787
12757,208994,25/12/2023,Beverages,2.95,22.37,0.47,Online,Credit Card,88787
12758,208995,25/12/2023,Sides & Other,4.99,3.41,2.25,Online,Credit Card,88787
12759,212646,25/12/2023,Burgers,12.99,2.54,4.32,Online,Gift Card,88787
12760,212647,25/12/2023,Chicken Sandwiches,9.95,4.02,2.85,Online,Gift Card,88787
12761,212648,25/12/2023,Fries,3.49,4.58,0.88,Online,Gift Card,88787
12762,212649,25/12/2023,Beverages,2.95,3.39,0.47,Online,Gift Card,88787
12763,212650,25/12/2023,Sides & Other,4.99,1,2.25,Online,Gift Card,88787
12764,216301,25/12/2023,Burgers,12.99,244.19,4.32,In-store,Credit Card,88788
12765,216302,25/12/2023,Chicken Sandwiches,9.95,23.22,2.85,In-store,Credit Card,88788
12766,216303,25/12/2023,Fries,3.49,340.11,0.88,In-store,Credit Card,88788
12767,216304,25/12/2023,Beverages,2.95,177.29,0.47,In-store,Credit Card,88788
12768,216305,25/12/2023,Sides & Other,4.99,25.25,2.25,In-store,Credit Card,88788
12769,219956,25/12/2023,Burgers,12.99,30.33,4.32,In-store,Cash,88788
12770,219957,25/12/2023,Chicken Sandwiches,9.95,15.48,2.85,In-store,Cash,88788
12771,219958,25/12/2023,Fries,3.49,59.31,0.88,In-store,Cash,88788
12772,219959,25/12/2023,Beverages,2.95,68.81,0.47,In-store,Cash,88788
12773,219960,25/12/2023,Sides & Other,4.99,48.3,2.25,In-store,Cash,88788
12774,223611,25/12/2023,Burgers,12.99,4.93,4.32,In-store,Gift card,88788
12775,223612,25/12/2023,Chicken Sandwiches,9.95,1.71,2.85,In-store,Gift card,88788
12776,223613,25/12/2023,Fries,3.49,7.74,0.88,In-store,Gift card,88788
12777,223614,25/12/2023,Beverages,2.95,5.76,0.47,In-store,Gift card,88788
12778,223615,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88788
12779,227266,25/12/2023,Burgers,12.99,148.88,4.32,Drive-thru,Credit Card,88788
12780,227267,25/12/2023,Chicken Sandwiches,9.95,167.84,2.85,Drive-thru,Credit Card,88788
12781,227268,25/12/2023,Fries,3.49,1526.36,0.88,Drive-thru,Credit Card,88788
12782,227269,25/12/2023,Beverages,2.95,306.44,0.47,Drive-thru,Credit Card,88788
12783,227270,25/12/2023,Sides & Other,4.99,27.86,2.25,Drive-thru,Credit Card,88788
12784,230921,25/12/2023,Burgers,12.99,23.71,4.32,Drive-thru,Cash,88788
12785,230922,25/12/2023,Chicken Sandwiches,9.95,13.67,2.85,Drive-thru,Cash,88788
12786,230923,25/12/2023,Fries,3.49,124.64,0.88,Drive-thru,Cash,88788
12787,230924,25/12/2023,Beverages,2.95,184.41,0.47,Drive-thru,Cash,88788
12788,230925,25/12/2023,Sides & Other,4.99,2.2,2.25,Drive-thru,Cash,88788
12789,234576,25/12/2023,Burgers,12.99,0.85,4.32,Drive-thru,Gift card,88788
12790,234577,25/12/2023,Chicken Sandwiches,9.95,1.11,2.85,Drive-thru,Gift card,88788
12791,234578,25/12/2023,Fries,3.49,6.02,0.88,Drive-thru,Gift card,88788
12792,234579,25/12/2023,Beverages,2.95,19.32,0.47,Drive-thru,Gift card,88788
12793,234580,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88788
12794,238231,25/12/2023,Burgers,12.99,19.4,4.32,Online,Credit Card,88788
12795,238232,25/12/2023,Chicken Sandwiches,9.95,19.5,2.85,Online,Credit Card,88788
12796,238233,25/12/2023,Fries,3.49,35.82,0.88,Online,Credit Card,88788
12797,238234,25/12/2023,Beverages,2.95,125.76,0.47,Online,Credit Card,88788
12798,238235,25/12/2023,Sides & Other,4.99,2.81,2.25,Online,Credit Card,88788
12799,241886,25/12/2023,Burgers,12.99,0.85,4.32,Online,Gift Card,88788
12800,241887,25/12/2023,Chicken Sandwiches,9.95,2.41,2.85,Online,Gift Card,88788
12801,241888,25/12/2023,Fries,3.49,3.44,0.88,Online,Gift Card,88788
12802,241889,25/12/2023,Beverages,2.95,11.19,0.47,Online,Gift Card,88788
12803,241890,25/12/2023,Sides & Other,4.99,1,2.25,Online,Gift Card,88788
12804,245541,25/12/2023,Burgers,12.99,121.86,4.32,In-store,Credit Card,88789
12805,245542,25/12/2023,Chicken Sandwiches,9.95,17.29,2.85,In-store,Credit Card,88789
12806,245543,25/12/2023,Fries,3.49,487.11,0.88,In-store,Credit Card,88789
12807,245544,25/12/2023,Beverages,2.95,323.05,0.47,In-store,Credit Card,88789
12808,245545,25/12/2023,Sides & Other,4.99,148.5,2.25,In-store,Credit Card,88789
12809,249196,25/12/2023,Burgers,12.99,13.47,4.32,In-store,Cash,88789
12810,249197,25/12/2023,Chicken Sandwiches,9.95,8.94,2.85,In-store,Cash,88789
12811,249198,25/12/2023,Fries,3.49,230.66,0.88,In-store,Cash,88789
12812,249199,25/12/2023,Beverages,2.95,42.71,0.47,In-store,Cash,88789
12813,249200,25/12/2023,Sides & Other,4.99,14.63,2.25,In-store,Cash,88789
12814,252851,25/12/2023,Burgers,12.99,2.93,4.32,In-store,Gift card,88789
12815,252852,25/12/2023,Chicken Sandwiches,9.95,4.02,2.85,In-store,Gift card,88789
12816,252853,25/12/2023,Fries,3.49,16.33,0.88,In-store,Gift card,88789
12817,252854,25/12/2023,Beverages,2.95,7.12,0.47,In-store,Gift card,88789
12818,252855,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88789
12819,256506,25/12/2023,Burgers,12.99,197.07,4.32,Drive-thru,Credit Card,88789
12820,256507,25/12/2023,Chicken Sandwiches,9.95,19.5,2.85,Drive-thru,Credit Card,88789
12821,256508,25/12/2023,Fries,3.49,1230.09,0.88,Drive-thru,Credit Card,88789
12822,256509,25/12/2023,Beverages,2.95,317.97,0.47,Drive-thru,Credit Card,88789
12823,256510,25/12/2023,Sides & Other,4.99,154.91,2.25,Drive-thru,Credit Card,88789
12824,260161,25/12/2023,Burgers,12.99,16.86,4.32,Drive-thru,Cash,88789
12825,260162,25/12/2023,Chicken Sandwiches,9.95,85.83,2.85,Drive-thru,Cash,88789
12826,260163,25/12/2023,Fries,3.49,48.71,0.88,Drive-thru,Cash,88789
12827,260164,25/12/2023,Beverages,2.95,83.73,0.47,Drive-thru,Cash,88789
12828,260165,25/12/2023,Sides & Other,4.99,36.87,2.25,Drive-thru,Cash,88789
12829,263816,25/12/2023,Burgers,12.99,1.85,4.32,Drive-thru,Gift card,88789
12830,263817,25/12/2023,Chicken Sandwiches,9.95,3.82,2.85,Drive-thru,Gift card,88789
12831,263818,25/12/2023,Fries,3.49,49,0.88,Drive-thru,Gift card,88789
12832,263819,25/12/2023,Beverages,2.95,9.83,0.47,Drive-thru,Gift card,88789
12833,263820,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88789
12834,267471,25/12/2023,Burgers,12.99,11.09,4.32,Online,Credit Card,88789
12835,267472,25/12/2023,Chicken Sandwiches,9.95,2.31,2.85,Online,Credit Card,88789
12836,267473,25/12/2023,Fries,3.49,19.48,0.88,Online,Credit Card,88789
12837,267474,25/12/2023,Beverages,2.95,7.12,0.47,Online,Credit Card,88789
12838,267475,25/12/2023,Sides & Other,4.99,2.2,2.25,Online,Credit Card,88789
12839,271126,25/12/2023,Burgers,12.99,0.85,4.32,Online,Gift Card,88789
12840,271127,25/12/2023,Chicken Sandwiches,9.95,1.11,2.85,Online,Gift Card,88789
12841,271128,25/12/2023,Fries,3.49,3.44,0.88,Online,Gift Card,88789
12842,271129,25/12/2023,Beverages,2.95,3.39,0.47,Online,Gift Card,88789
12843,271130,25/12/2023,Sides & Other,4.99,1,2.25,Online,Gift Card,88789
12844,274781,25/12/2023,Burgers,12.99,248.88,4.32,In-store,Credit Card,88790
12845,274782,25/12/2023,Chicken Sandwiches,9.95,24.22,2.85,In-store,Credit Card,88790
12846,274783,25/12/2023,Fries,3.49,1077.08,0.88,In-store,Credit Card,88790
12847,274784,25/12/2023,Beverages,2.95,283.73,0.47,In-store,Credit Card,88790
12848,274785,25/12/2023,Sides & Other,4.99,15.23,2.25,In-store,Credit Card,88790
12849,278436,25/12/2023,Burgers,12.99,132.87,4.32,In-store,Cash,88790
12850,278437,25/12/2023,Chicken Sandwiches,9.95,3.92,2.85,In-store,Cash,88790
12851,278438,25/12/2023,Fries,3.49,44.41,0.88,In-store,Cash,88790
12852,278439,25/12/2023,Beverages,2.95,9.15,0.47,In-store,Cash,88790
12853,278440,25/12/2023,Sides & Other,4.99,40.88,2.25,In-store,Cash,88790
12854,282091,25/12/2023,Burgers,12.99,2.85,4.32,In-store,Gift card,88790
12855,282092,25/12/2023,Chicken Sandwiches,9.95,2.81,2.85,In-store,Gift card,88790
12856,282093,25/12/2023,Fries,3.49,10.6,0.88,In-store,Gift card,88790
12857,282094,25/12/2023,Beverages,2.95,22.03,0.47,In-store,Gift card,88790
12858,282095,25/12/2023,Sides & Other,4.99,1.8,2.25,In-store,Gift card,88790
12859,285746,25/12/2023,Burgers,12.99,453.96,4.32,Drive-thru,Credit Card,88790
12860,285747,25/12/2023,Chicken Sandwiches,9.95,19.7,2.85,Drive-thru,Credit Card,88790
12861,285748,25/12/2023,Fries,3.49,346.13,0.88,Drive-thru,Credit Card,88790
12862,285749,25/12/2023,Beverages,2.95,117.63,0.47,Drive-thru,Credit Card,88790
12863,285750,25/12/2023,Sides & Other,4.99,14.63,2.25,Drive-thru,Credit Card,88790
12864,289401,25/12/2023,Burgers,12.99,40.03,4.32,Drive-thru,Cash,88790
12865,289402,25/12/2023,Chicken Sandwiches,9.95,10.95,2.85,Drive-thru,Cash,88790
12866,289403,25/12/2023,Fries,3.49,22.06,0.88,Drive-thru,Cash,88790
12867,289404,25/12/2023,Beverages,2.95,35.59,0.47,Drive-thru,Cash,88790
12868,289405,25/12/2023,Sides & Other,4.99,12.42,2.25,Drive-thru,Cash,88790
12869,293056,25/12/2023,Burgers,12.99,2.16,4.32,Drive-thru,Gift card,88790
12870,293057,25/12/2023,Chicken Sandwiches,9.95,1.11,2.85,Drive-thru,Gift card,88790
12871,293058,25/12/2023,Fries,3.49,14.04,0.88,Drive-thru,Gift card,88790
12872,293059,25/12/2023,Beverages,2.95,11.53,0.47,Drive-thru,Gift card,88790
12873,293060,25/12/2023,Sides & Other,4.99,1.6,2.25,Drive-thru,Gift card,88790
12874,296711,25/12/2023,Burgers,12.99,44.03,4.32,Online,Credit Card,88790
12875,296712,25/12/2023,Chicken Sandwiches,9.95,2.81,2.85,Online,Credit Card,88790
12876,296713,25/12/2023,Fries,3.49,85.96,0.88,Online,Credit Card,88790
12877,296714,25/12/2023,Beverages,2.95,30.17,0.47,Online,Credit Card,88790
